8.43018065758737E-8 1.00001461826984
8.56639431230221E-8 0.998308288970059
8.7048088877902E-8 1.00209684427519
8.84545994621476E-8 0.997962271133713
8.98838362434771E-8 0.996954567135181
9.1336166428536E-8 0.994564751763347
9.28119631572425E-8 1.00163069375864
9.43116055986566E-8 0.997327995788243
9.58354790483976E-8 0.997915786328989
9.7383975027636E-8 0.997584875525986
9.89574913836864E-8 0.99622931076779
1.00556432392222E-7 0.99646005906295
1.02181208861147E-7 0.997275761372148
1.03832238236138E-7 0.991989204082601
1.055099447079E-7 0.99840504809852
1.07214759321154E-7 0.994523099265519
1.08947120085376E-7 0.998946604080098
1.10707472087338E-7 0.993794403875945
1.1249626760546E-7 0.987926037231516
1.14313966226014E-7 0.991853223964086
1.16161034961199E-7 0.987882717086834
1.18037948369132E-7 0.987609831730642
1.19945188675771E-7 0.9926963819307
1.21883245898814E-7 0.985319740307792
1.23852617973591E-7 0.987648102803529
1.25853810881005E-7 0.987650391610371
1.27887338777523E-7 0.991059370667451
1.2995372412728E-7 0.9944122475779
1.3205349783631E-7 0.992021287012196
1.34187199388954E-7 0.990184014475764
1.36355376986461E-7 0.986882608076142
1.38558587687839E-7 0.990513589567218
1.40797397552975E-7 0.991893817800057
1.43072381788071E-7 0.989264930768715
1.4538412489343E-7 0.991263014151602
1.47733220813626E-7 0.992666922748048
1.50120273090104E-7 0.992747580676684
1.52545895016248E-7 0.991604542134085
1.55010709794944E-7 0.989690410916408
1.57515350698708E-7 0.985988587170057
1.60060461232377E-7 0.988467777755122
1.6264669529845E-7 0.986196883870177
1.65274717365089E-7 0.989981307281971
1.67945202636837E-7 0.991096511985914
1.70658837228095E-7 0.989407434174461
1.73416318339405E-7 0.98877443871755
1.76218354436572E-7 0.985899631803657
1.79065665432693E-7 0.988322551300245
1.81958982873118E-7 0.983604774092097
1.84899050123401E-7 0.986689461286771
1.87886622560291E-7 0.985994991868762
1.90922467765806E-7 0.988930547164239
1.94007365724445E-7 0.987248650359066
1.97142109023587E-7 0.984301676547376
2.00327503057121E-7 0.985154011334226
2.03564366232378E-7 0.981345877494582
2.06853530180396E-7 0.979600222362687
2.10195839969591E-7 0.980552893149973
2.13592154322872E-7 0.984500562108068
2.17043345838269E-7 0.983438498856983
2.20550301213129E-7 0.980603388037904
2.24113921471926E-7 0.982118692181065
2.2773512219776E-7 0.980516178086966
2.3141483376759E-7 0.980539051947222
2.35154001591276E-7 0.982087569961263
2.38953586354472E-7 0.98394553123407
2.42814564265457E-7 0.983073799826176
2.46737927305942E-7 0.982062365003905
2.50724683485936E-7 0.977230279139756
2.54775857102732E-7 0.982019758844498
2.58892489004069E-7 0.98584087472399
2.6307563685556E-7 0.985435251133171
2.67326375412423E-7 0.982461847384839
2.7164579679562E-7 0.976426530130347
2.76035010772446E-7 0.97620256270797
2.80495145041659E-7 0.979320808277463
2.85027345523211E-7 0.978464994872541
2.89632776652667E-7 0.977176998149875
2.94312621680372E-7 0.978538004381632
2.99068082975463E-7 0.976972582219573
3.03900382334787E-7 0.981452672235718
3.08810761296808E-7 0.979541067831593
3.13800481460593E-7 0.97652803936916
3.18870824809943E-7 0.977214178619617
3.24023094042774E-7 0.97858325547257
3.29258612905807E-7 0.981288779638446
3.34578726534673E-7 0.976937699495128
3.39984801799514E-7 0.978251243560304
3.45478227656163E-7 0.97546272544232
3.51060415503003E-7 0.973435252335966
3.5673279954359E-7 0.975041420174898
3.62496837155139E-7 0.973489566694187
3.68354009262954E-7 0.973184372347997
3.74305820720923E-7 0.973669763143664
3.80353800698142E-7 0.969638770546018
3.86499503071808E-7 0.972350547932167
3.92744506826442E-7 0.973308480615274
3.99090416459571E-7 0.974838021045145
4.05538862393965E-7 0.973747683280093
4.1209150139653E-7 0.973205771455499
4.18750017003977E-7 0.971335503394817
4.25516119955362E-7 0.973202534203402
4.32391548631617E-7 0.972206508264343
4.39378069502188E-7 0.974749594503217
4.4647747757888E-7 0.971422999801145
4.5369159687704E-7 0.969056189933539
4.61022280884198E-7 0.969839377562913
4.68471413036269E-7 0.969622788089947
4.76040907201457E-7 0.9716999218833
4.83732708171975E-7 0.967432632038159
4.91548792163711E-7 0.968541413903156
4.99491167323965E-7 0.970387578029382
5.07561874247398E-7 0.967978311754068
5.15762986500302E-7 0.972605748274073
5.24096611153365E-7 0.972230522443626
5.32564889323016E-7 0.968789858009839
5.41169996721538E-7 0.969791456826257
5.49914144216066E-7 0.966787474504076
5.58799578396604E-7 0.964431140510167
5.67828582153244E-7 0.967725695336912
5.77003475262685E-7 0.965861690131659
5.86326614984246E-7 0.966826814414139
